time,secondary_infections
1.127085037037037,15
2.0049303703703703,22
3.008454716049383,29
4.013908938271605,37
5.015500641975309,42
6.015656296296297,53
7.0279640493827165,72
8.028261530864198,92
9.033627259259259,113
10.035095308641976,126
11.051977481481481,141
12.051838814814815,163
13.052722567901235,181
14.047772444444444,197
15.064224,215
16.065645432098766,236
17.069513086419754,258
18.06448948148148,277
19.062083160493827,305
20.074260938271603,337
21.08840098765432,362
22.106270419753088,400
23.125323851851853,439
24.134209975308643,466
25.15142597530864,497
26.174307950617283,528
27.188255209876544,557
28.207694222222223,589
29.218025481481483,621
30.236074666666667,646
31.25447822222222,674
32.25101827160494,705
33.26136533333333,724
34.27581550617284,759
35.2822929382716,794
36.2804689382716,816
37.29056513580247,849
38.30087585185185,882
39.318994567901235,914
40.3382482962963,953
41.34045155555555,988
42.34027535802469,1024
43.33879664197531,1073
44.34880513580247,1103
45.35478716049383,1143
46.37733056790123,1176
47.39561204938271,1206
48.39081639506173,1248
49.39841422222222,1277
50.39486459259259,1304
51.416007111111114,1326
52.41381491358025,1353
53.41728474074074,1382
54.420412444444445,1411
55.42263111111111,1455
56.44612701234568,1497
57.45498548148148,1521
58.45129718518518,1563
59.47913718518519,1595
60.504464197530865,1624
61.50241738271605,1668
62.498002172839506,1712
63.534637827160495,1748
64.54734024691358,1789
65.55538251851851,1842
66.55509609876543,1887
67.58393125925926,1944
68.62367328395062,2017
69.62296770370371,2067
70.64570034567902,2133
71.65206241975308,2198
72.67485274074075,2248
73.70553560493828,2292
74.70124088888889,2351
75.72000592592593,2419
76.76639249382715,2475
77.80848869135802,2532
78.81968869135802,2582
79.84853412345679,2638
80.89153580246914,2674
81.94937639506173,2724
83.00351920987654,2783
84.01150775308642,2837
85.08459930864197,2896
86.1140242962963,2958
87.13633580246913,3018
88.17907674074074,3074
89.19544414814816,3134
90.20476958024692,3195
91.23560572839506,3248
92.27208414814815,3305
93.28650627160494,3358
94.28233086419753,3398
95.30704237037037,3436
96.33274232098765,3486
97.34070597530864,3537
98.33953777777778,3582
99.3687415308642,3636
100.37265817283951,3670
101.41153501234568,3716
102.42898765432099,3755
103.47439328395062,3810
104.4948104691358,3857
105.50339832098766,3907
106.50262320987655,3959
107.53107674074074,4003
108.55714212345679,4048
109.58668879012346,4115
110.61826725925926,4174
111.63584,4214
112.65612246913581,4252
113.6839304691358,4304
114.71362054320987,4368
115.72962844444444,4426
116.7503431111111,4463
117.75139120987654,4509
118.76298350617284,4569
119.79777580246913,4626
120.80467279012346,4673
