time,healthies,parazites,mean_vir,mean_trans,mean_recov
0.558992,95,10,0.1715096831905617,0.24478500607995235,0.5599782048971312
1.460631,101,8,0.24956617074145726,0.36272379263552973,0.4028718808992415
2.45867,111,10,0.26465930179447433,0.3851116710379333,0.31755203044074165
3.457696,109,9,0.25265731703673966,0.35744869715068234,0.3235236522083936
4.445588,102,12,0.2258019303368124,0.3143216390411859,0.33677090257419345
5.428121,95,14,0.23721087625739654,0.3212781288915953,0.3486585298439389
6.419042,99,19,0.2772147477781881,0.36693059852737175,0.3565668644552949
7.432299,104,22,0.3064656244032451,0.40233851112386726,0.38238483479658586
8.40448,106,30,0.4082274136412651,0.5377846731677322,0.3202763104046558
9.407461,96,36,0.405514242611796,0.5456598532730754,0.3107748437291915
10.389913,94,47,0.4325728620489243,0.5805264107062659,0.2996344112164121
11.380249,87,57,0.49823603646304504,0.6475830243584825,0.2754274817374095
12.371608,90,57,0.5354350197844218,0.6802531707415423,0.27274995841926414
13.368209,82,61,0.5447808880397365,0.6865021898749606,0.27448297156457396
14.351283,66,70,0.5979797741951314,0.7645937287472719,0.2587463313537532
15.351635,56,70,0.6704541438379006,0.8229252487773727,0.2430183949357573
16.332934,42,78,0.6463267982060887,0.7922103029942862,0.2515529966375203
17.32666,42,73,0.6736933599214721,0.8202401627784716,0.24706110377146137
18.324299,39,73,0.6826658047533422,0.8323771467827381,0.24706935353613985
19.307713,31,74,0.7016118986258146,0.8419483355849667,0.24136168204632055
20.283252,27,70,0.7573351727080934,0.896278256476196,0.22776605990401014
21.216303,27,66,0.7715980209011207,0.9137828356377216,0.22348018183665555
22.125734,28,59,0.8014950497266662,0.9346440858429929,0.21628899048208775
22.988263,28,57,0.7934618148347833,0.918297516160146,0.2205407450450322
23.828348,29,49,0.7685461870168975,0.9002334620050471,0.22424308958569447
24.627758,27,46,0.7345304410020713,0.8663780763402885,0.230950517814293
25.397412,25,46,0.7763390228308107,0.9146180184537908,0.22011691648714327
26.141118,28,39,0.7842596101833365,0.9051851668454028,0.22126818111604032
26.868582,23,48,0.8360559282226397,0.9504513227616469,0.21098461901143792
27.638419,21,35,0.833217155865178,0.9466977899295955,0.21146280060797362
28.082629,20,31,0.8135327555808155,0.9482536970595392,0.21227177669759728
28.550956,20,30,0.8171059951147768,0.949570768780678,0.21196440637539352
28.987316,22,27,0.8024179524461634,0.946140362859544,0.21300578286886526
29.571865,21,19,0.8405446940117342,0.9602309723233099,0.2097592131477654
30.099131,20,18,0.8687355627377106,0.9634624868695969,0.20814230967010142
30.641855,21,15,0.8806252819403348,0.9680957800354547,0.20704721247636385
31.161341,21,14,0.8808611204479274,0.9678802665002201,0.20706752496839193
31.667121,20,10,0.895865567583756,0.9686718398797456,0.20632907926635982
32.12785,20,14,0.8565264137669223,0.9621249145468377,0.20885217577421544
32.617231,22,14,0.8911808799743698,0.9690238415940252,0.20648230577412188
33.106069,26,6,0.8768908513868113,0.9684396944935328,0.2071789630895069
33.568401,24,4,0.8593361365765024,0.9658812184055603,0.20825988195798809
34.0067,24,4,0.8593361365765024,0.9658812184055603,0.20825988195798809
34.466812,29,3,0.8144144376518289,0.9601379725577662,0.21091442607427568
34.932449,29,2,0.8423402058499848,0.9658478992230322,0.20896340278713416
35.402166,34,1,0.8526549225001752,0.9675316775537702,0.2082962324722955
35.895039,34,1,0.8526549225001752,0.9675316775537702,0.2082962324722955
36.415018,29,1,0.8526549225001752,0.9675316775537702,0.2082962324722955
36.889528,26,0,0,0,0
